city,site,site_id,文化區,大學畢業率,曾經結婚率,年齡中位數,所得中位數(萬元),六都,外島,18案07逐年降火電,18案08停建煤電廠,18案09拒核食進口,18案10男女結合婚,18案11反同志教育,18案12立同婚專法,18案13國際賽正名,18案14同婚入民法,18案15挺性平教育,18案16廢非核時間,2020韓國瑜得票率,2020蔡英文得票率,2020國民黨不分區,2020民進黨不分區,21案17核四重啟用,21案18禁萊豬進口,21案19公投綁大選,21案20三接出大潭,22複01降公民權齡,2024侯友宜得票率,2024賴清德得票率,2024柯文哲得票率,2024國民黨不分區,2024民進黨不分區,2024民眾黨不分區
宜蘭縣,三星鄉,宜蘭縣三星鄉,未定義,0.1677,0.6852,46.3631,54.1,0,0,0.775668776,0.760375438,0.753194351,0.727977375,0.683317526,0.587143312,0.539737533,0.317833698,0.339134218,0.339134218,0.292048814,0.668915334,0.263011152,0.459107807,0.331652661,0.372337444,0.36600392,0.364285714,0.599650671,0.266692516,0.504071345,0.229236138,0.276764473,0.469706582,0.191990484
宜蘭縣,大同鄉,宜蘭縣大同鄉,原住民族地區,0.0697,0.6981,36.6667,53.4,0,0,0.787733589,0.770467836,0.761530913,0.871370499,0.810763381,0.746120059,0.357944732,0.206154987,0.198123827,0.198123827,0.757969303,0.204250295,0.704063069,0.119769557,0.784514244,0.812271731,0.800292612,0.813732652,0.410387945,0.599133931,0.151252706,0.249613362,0.647077611,0.135419994,0.16352603
宜蘭縣,五結鄉,宜蘭縣五結鄉,未定義,0.2051,0.6638,42.8032,55.9,0,0,0.783884274,0.777869481,0.770178717,0.730406123,0.664651892,0.579818594,0.513321097,0.332360014,0.353256836,0.353256836,0.273213437,0.692481382,0.240629022,0.443452381,0.31823495,0.368732641,0.365506675,0.35827979,0.593390504,0.24433921,0.483823471,0.271837319,0.255216953,0.442986882,0.233097881
宜蘭縣,冬山鄉,宜蘭縣冬山鄉,未定義,0.2062,0.6701,42,55.9,0,0,0.784168213,0.783816643,0.772869116,0.731592357,0.664079679,0.570520856,0.527796581,0.329731841,0.350697151,0.350697151,0.260488983,0.703923936,0.228519811,0.460652826,0.304281946,0.357054664,0.352211495,0.348963891,0.606658252,0.235990916,0.496225373,0.267783711,0.245908793,0.459119105,0.226146317
宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉,未定義,0.1678,0.6666,43.3551,55.2,0,0,0.780089424,0.758752328,0.753394696,0.739067674,0.673004454,0.598130841,0.549514232,0.351128818,0.350182433,0.350182433,0.287072494,0.674963687,0.256313046,0.454200799,0.332092426,0.379009494,0.370089859,0.366533865,0.603814623,0.26255216,0.478597389,0.258850451,0.266712755,0.449360525,0.220048393
宜蘭縣,宜蘭市,宜蘭縣宜蘭市,未定義,0.2661,0.6401,40,61,0,0,0.787334685,0.786189196,0.778399729,0.71168771,0.658870256,0.597463347,0.476069885,0.336261245,0.353694488,0.353694488,0.36394904,0.593373811,0.314131301,0.353840702,0.41988578,0.474560503,0.469169073,0.466576811,0.534161781,0.320752677,0.408186439,0.271060885,0.327498177,0.366684902,0.236797958
宜蘭縣,南澳鄉,宜蘭縣南澳鄉,原住民族地區,0.0811,0.6917,34.6591,55.4,0,0,0.823891626,0.824823578,0.802816901,0.855077701,0.799636364,0.683699172,0.258859784,0.184300341,0.204874334,0.204874334,0.828409805,0.147705845,0.798454604,0.086606568,0.851233095,0.873116574,0.867565424,0.883147854,0.408956207,0.671535326,0.09205163,0.236413043,0.739236962,0.08120406,0.127756388
宜蘭縣,員山鄉,宜蘭縣員山鄉,未定義,0.1739,0.6639,43,54.5,0,0,0.781568454,0.769676885,0.760654518,0.74011976,0.660832578,0.584129885,0.521931674,0.335710684,0.336224969,0.336224969,0.289915754,0.673460122,0.250167985,0.451853,0.340398761,0.389163517,0.37944396,0.388393722,0.580739871,0.258095479,0.481030563,0.260873958,0.266597725,0.449379524,0.219855222
宜蘭縣,頭城鎮,宜蘭縣頭城鎮,未定義,0.1633,0.6756,43,53.2,0,0,0.787275064,0.768852862,0.757654092,0.743085148,0.670977795,0.584803998,0.487393658,0.325709345,0.341802115,0.341802115,0.388606247,0.563357785,0.340429425,0.341893376,0.419468811,0.475121951,0.474749939,0.476231107,0.551947149,0.341907497,0.382965724,0.275126779,0.353846154,0.345180534,0.229387755
宜蘭縣,礁溪鄉,宜蘭縣礁溪鄉,未定義,0.195,0.6653,43,55.8,0,0,0.775801177,0.766963219,0.761135457,0.738063951,0.654366002,0.57267973,0.523436529,0.326272808,0.344539436,0.344539436,0.317457426,0.641744832,0.282788025,0.421540458,0.363300817,0.408731553,0.403460998,0.397150646,0.584373764,0.281947167,0.463082237,0.254970596,0.295703255,0.421952722,0.217774409
宜蘭縣,羅東鎮,宜蘭縣羅東鎮,未定義,0.2527,0.6544,39,59.5,0,0,0.781794581,0.772392131,0.768228066,0.716441371,0.659322622,0.591891721,0.499889684,0.345472031,0.363624675,0.363624675,0.321019933,0.641032407,0.27984056,0.397149414,0.371979212,0.421121082,0.417078029,0.412484275,0.574418754,0.282128389,0.453214703,0.264656908,0.293100845,0.412942834,0.227506039
宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮,未定義,0.1608,0.6793,44,55.4,0,0,0.78407727,0.764306836,0.758017662,0.739947409,0.67580573,0.562812674,0.524361696,0.325916746,0.345079937,0.345079937,0.322698767,0.637232207,0.289569657,0.421547175,0.362652563,0.405988121,0.396289364,0.39856549,0.588685823,0.291428056,0.46097308,0.247598864,0.30338111,0.428427049,0.202820654
花蓮縣,玉里鎮,花蓮縣玉里鎮,原住民+客家,0.1418,0.6319,46,55.7,0,0,0.796610169,0.772851215,0.7657082,0.810001066,0.733746792,0.63649055,0.363933687,0.261623235,0.27345173,0.27345173,0.634667115,0.330867518,0.587327872,0.202893498,0.709524615,0.715878378,0.720379147,0.717185386,0.420049063,0.538647119,0.24403823,0.217314652,0.565702834,0.209466552,0.163756084
花蓮縣,光復鄉,花蓮縣光復鄉,原住民+客家,0.119,0.6645,48.2247,51.6,0,0,0.791117145,0.772637795,0.762364532,0.808928571,0.735105244,0.629129663,0.359132548,0.239063699,0.257860429,0.257860429,0.675548589,0.294670846,0.629367536,0.18089341,0.721325404,0.737259343,0.739609839,0.741944601,0.352748012,0.59081453,0.224835974,0.184349496,0.611312068,0.190726735,0.136632687
花蓮縣,吉安鄉,花蓮縣吉安鄉,原住民+客家,0.2252,0.644,42,58.7,0,0,0.815507125,0.798375456,0.804562565,0.78076965,0.711593564,0.616670308,0.343931671,0.260518652,0.282285431,0.282285431,0.57712008,0.385012456,0.514836675,0.221539457,0.671587939,0.683979975,0.681395092,0.679929331,0.407987114,0.482902626,0.258259252,0.258838123,0.502815565,0.2260677,0.209975746
花蓮縣,秀林鄉,花蓮縣秀林鄉,原住民族地區,0.0995,0.6103,34.86,52.7,0,0,0.799239681,0.773454545,0.744797371,0.785251216,0.699565986,0.599485282,0.395059654,0.266822119,0.281395349,0.281395349,0.711137725,0.258083832,0.677919821,0.148814695,0.780351234,0.804890474,0.79133758,0.803157627,0.448109966,0.561754386,0.147134503,0.291111111,0.617827499,0.127631421,0.192349332
花蓮縣,卓溪鄉,花蓮縣卓溪鄉,原住民族地區,0.102,0.6199,36.6351,53.8,0,0,0.78577371,0.766217355,0.769329346,0.821196828,0.752543605,0.618656183,0.31217974,0.215402658,0.226130653,0.226130653,0.790545204,0.183229814,0.763120058,0.093457944,0.887878788,0.887963664,0.893424036,0.897881997,0.3738212,0.676,0.096,0.228,0.739032621,0.074990626,0.137232846
花蓮縣,花蓮市,花蓮縣花蓮市,原住民+客家,0.262,0.6446,40.4204,60.3,0,0,0.818019024,0.797491631,0.80566166,0.76280591,0.70353548,0.628823449,0.352101471,0.280717097,0.299349638,0.299349638,0.567323026,0.392338554,0.498278873,0.223458193,0.656652492,0.673652328,0.671846799,0.667248293,0.424329103,0.471522891,0.27243706,0.256040049,0.486286165,0.234428606,0.216430917
花蓮縣,富里鄉,花蓮縣富里鄉,原住民+客家,0.0906,0.6793,48,49.5,0,0,0.798079561,0.771920089,0.750770092,0.796488428,0.694444444,0.562136436,0.390269422,0.24523234,0.277434934,0.277434934,0.614797416,0.340575455,0.592849847,0.220633299,0.688544153,0.710306407,0.708084429,0.701438849,0.442973287,0.544311888,0.256497657,0.199190456,0.580115402,0.218819352,0.145805593
花蓮縣,新城鄉,花蓮縣新城鄉,原住民族地區,0.1692,0.6457,40.0094,60.9,0,0,0.815530569,0.787621073,0.776138777,0.776735248,0.715225777,0.601140251,0.364432814,0.270715031,0.285368105,0.285368105,0.615451014,0.345619335,0.561462381,0.204168138,0.692929293,0.714189303,0.707624979,0.704981488,0.432533209,0.482387476,0.235812133,0.281800391,0.516445575,0.204433945,0.220516082
花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉,原住民+客家,0.1231,0.6604,47,52,0,0,0.798939461,0.773167982,0.773128252,0.815504193,0.731833196,0.619741774,0.362131182,0.225608419,0.247492368,0.247492368,0.63577906,0.329431162,0.591788259,0.209874449,0.701171257,0.714285714,0.714830105,0.712250712,0.403684107,0.571656051,0.236907289,0.19143666,0.593703976,0.20802651,0.140648012
花蓮縣,萬榮鄉,花蓮縣萬榮鄉,原住民族地區,0.0957,0.6057,36,51.9,0,0,0.74969964,0.729850142,0.704270749,0.808988764,0.719727891,0.628852015,0.372578241,0.248787766,0.251695554,0.251695554,0.751012777,0.220006232,0.723307292,0.119466146,0.828267477,0.85095057,0.837121212,0.847264438,0.445315051,0.630558342,0.117352056,0.252089602,0.682556131,0.091537133,0.162348877
花蓮縣,壽豐鄉,花蓮縣壽豐鄉,原住民+客家,0.1497,0.6749,46,52.4,0,0,0.784122214,0.760392757,0.756472081,0.783199135,0.707084302,0.60601285,0.395354584,0.268580661,0.292958096,0.292958096,0.601881772,0.364949629,0.554525946,0.231759657,0.662541983,0.678697806,0.676944887,0.677527891,0.446546945,0.491134021,0.271134021,0.237731959,0.516752986,0.240566536,0.17799387
花蓮縣,鳳林鎮,花蓮縣鳳林鎮,原住民+客家,0.1439,0.6874,49,53.9,0,0,0.813358302,0.801992792,0.798860279,0.8,0.722467846,0.620821587,0.361344538,0.254508197,0.272260977,0.272260977,0.617876241,0.348357525,0.576850394,0.229448819,0.702581369,0.713445378,0.711005321,0.713685978,0.406496433,0.542766982,0.252117588,0.205115429,0.561744166,0.21665815,0.156702436
花蓮縣,豐濱鄉,花蓮縣豐濱鄉,原住民族地區,0.0638,0.6721,48.1364,48.7,0,0,0.762022195,0.744126984,0.712302839,0.773464373,0.709661599,0.621515892,0.393271462,0.279861512,0.301100174,0.301100174,0.725870428,0.247245483,0.674681754,0.164545026,0.770852429,0.774907749,0.781450872,0.783088235,0.357395255,0.647116806,0.194677181,0.158206013,0.673901809,0.148837209,0.10129199
金門縣,金沙鎮,金門縣金沙鎮,未定義,0.2582,0.6966,45,68.6,0,1,0.858378202,0.841453344,0.849260429,0.833386581,0.78033103,0.684531451,0.214618474,0.190865385,0.202088353,0.202088353,0.805731142,0.168282062,0.711246201,0.062092922,0.890647904,0.919378481,0.903225806,0.90685413,0.260950448,0.678398248,0.076802753,0.244798999,0.69736211,0.06011191,0.184652278
金門縣,金城鎮,金門縣金城鎮,未定義,0.3139,0.6829,42.848,71.8,0,1,0.854649773,0.835702746,0.841280156,0.79408284,0.742709984,0.647324256,0.228589571,0.255522009,0.257467429,0.257467429,0.757697633,0.209006395,0.660235798,0.081256699,0.869255042,0.889223607,0.873700055,0.882296651,0.308145766,0.628933041,0.100756558,0.270310401,0.645860146,0.07986558,0.209066209
金門縣,金湖鎮,金門縣金湖鎮,未定義,0.2877,0.6851,41.1175,72,0,1,0.851884998,0.83713868,0.826740689,0.796686913,0.741036741,0.652822626,0.233668904,0.23439054,0.249833444,0.249833444,0.751248844,0.210360777,0.657405651,0.078039067,0.855440215,0.879171461,0.867114094,0.873344847,0.324358703,0.602447077,0.100213634,0.297339289,0.632735514,0.080015767,0.232853764
金門縣,金寧鄉,金門縣金寧鄉,未定義,0.271,0.6197,39,71,0,1,0.843963554,0.810856301,0.821155257,0.722489508,0.665983607,0.59832938,0.258590445,0.310327146,0.325361798,0.325361798,0.676816671,0.283930657,0.593858845,0.102199817,0.812781109,0.832331956,0.816119963,0.829671362,0.348015833,0.551890157,0.116173324,0.331936519,0.581096955,0.093521279,0.25002259
金門縣,烈嶼鄉,金門縣烈嶼鄉,未定義,0.2467,0.7054,45,67.9,0,1,0.875123396,0.859879032,0.855955679,0.815399803,0.760427011,0.677072927,0.195302843,0.202410231,0.213461066,0.213461066,0.802595998,0.17252569,0.723545706,0.072299169,0.890958904,0.914379802,0.908891328,0.901594283,0.273050616,0.667150319,0.088218224,0.244631457,0.696150455,0.06993829,0.167499265
金門縣,烏坵鄉,金門縣烏坵鄉,未定義,0.2369,0.6802,41,75.4,0,1,0.896103896,0.870967742,0.876623377,0.847133758,0.786163522,0.710691824,0.272151899,0.229813665,0.233128834,0.233128834,0.849557522,0.132743363,0.8125,0.044642857,0.810810811,0.810810811,0.810810811,0.756756757,0.386666667,0.689655172,0.120689655,0.189655172,0.642857143,0.071428571,0.151785714
南投縣,中寮鄉,南投縣中寮鄉,未定義,0.1197,0.7091,48.5848,49.3,0,0,0.817582102,0.77380257,0.785870039,0.80167364,0.713437058,0.59121003,0.447634901,0.264222503,0.274667798,0.274667798,0.417545808,0.538478623,0.382016037,0.346620848,0.484429876,0.50117096,0.497654784,0.49368864,0.505201725,0.372616778,0.393231649,0.234151573,0.397846831,0.355028138,0.18155126
南投縣,仁愛鄉,南投縣仁愛鄉,原住民族地區,0.0946,0.69,37,56,0,0,0.823538935,0.810505646,0.770874103,0.826616411,0.750215085,0.636086072,0.353478774,0.269400353,0.250554324,0.250554324,0.760716025,0.20518753,0.70212766,0.109887359,0.810459588,0.818384224,0.803107166,0.819942839,0.38870808,0.620239958,0.131585811,0.248174231,0.678479989,0.113327045,0.150923056
南投縣,水里鄉,南投縣水里鄉,客家文化重點發展區,0.1431,0.6778,47,51.4,0,0,0.820748771,0.779676144,0.783945891,0.780749969,0.708158738,0.601577909,0.411507647,0.272850791,0.286806412,0.286806412,0.467353284,0.489797901,0.426806178,0.315296462,0.539279386,0.56011846,0.549654492,0.542563697,0.481790506,0.400062788,0.372331519,0.227605693,0.423810544,0.332511787,0.174132019
南投縣,名間鄉,南投縣名間鄉,未定義,0.1629,0.6763,44,52.3,0,0,0.815251186,0.788295278,0.782632743,0.770082662,0.703082575,0.613475366,0.463282148,0.269683885,0.291139241,0.291139241,0.354578442,0.603884739,0.326125812,0.392998823,0.431712301,0.448971261,0.440806662,0.435631433,0.529816632,0.306612601,0.441760984,0.251626415,0.332908801,0.405913123,0.197634751
南投縣,竹山鎮,南投縣竹山鎮,未定義,0.17,0.6801,43.0767,53.1,0,0,0.781987343,0.775433084,0.79108021,0.78131721,0.712650234,0.589471536,0.436906812,0.268415659,0.310667216,0.310667216,0.413388758,0.55016131,0.370964172,0.339373241,0.487625864,0.504124212,0.500545785,0.493573421,0.498455002,0.347610992,0.403147043,0.249241965,0.377749453,0.371082132,0.189234239
南投縣,信義鄉,南投縣信義鄉,原住民族地區,0.1121,0.6519,37,55.4,0,0,0.806456572,0.789612813,0.747392996,0.850006168,0.782036828,0.707582583,0.402509516,0.229439497,0.192388728,0.192388728,0.619948003,0.342235878,0.500428974,0.197082976,0.65309842,0.672942606,0.659084016,0.661482159,0.421745152,0.499689016,0.251026247,0.249284737,0.540983607,0.222742649,0.1653656
南投縣,南投市,南投縣南投市,未定義,0.2528,0.649,41,58,0,0,0.822345421,0.798161648,0.802117315,0.763864589,0.703806738,0.627297071,0.412777563,0.279475534,0.297428214,0.297428214,0.439870132,0.509418725,0.387442318,0.298715578,0.548464311,0.563600162,0.561928919,0.55507167,0.461638336,0.378556535,0.351079572,0.270363893,0.398957109,0.31815006,0.219365063
南投縣,埔里鎮,南投縣埔里鎮,未定義,0.1802,0.6484,42.9468,51.4,0,0,0.834447343,0.806207294,0.802767594,0.780999921,0.702815461,0.609898301,0.383301409,0.263821507,0.29187858,0.29187858,0.474191861,0.482498169,0.425735623,0.293440565,0.552934968,0.570437956,0.563338603,0.561113139,0.463385291,0.398958356,0.33776179,0.263279853,0.428214535,0.304944746,0.200738223
南投縣,草屯鎮,南投縣草屯鎮,未定義,0.2276,0.653,41,56.6,0,0,0.819903009,0.793707936,0.797101773,0.757246688,0.690995611,0.602102297,0.421657449,0.285850985,0.313624679,0.313624679,0.411158487,0.539914064,0.364809374,0.316585431,0.511343495,0.526905233,0.526937618,0.518236947,0.488416027,0.350306145,0.364003403,0.285690452,0.373193746,0.330927818,0.231183615
南投縣,國姓鄉,南投縣國姓鄉,客家文化重點發展區,0.1183,0.6911,47.4924,47.8,0,0,0.827845176,0.780594199,0.785437007,0.801651023,0.718735737,0.603986634,0.397435897,0.259128654,0.258373206,0.258373206,0.488544836,0.466797924,0.448555126,0.30195104,0.56064257,0.565182511,0.562562764,0.560064283,0.464514032,0.423922778,0.33903871,0.237038511,0.457405516,0.307763023,0.169560776
南投縣,魚池鄉,南投縣魚池鄉,原住民族地區,0.1343,0.6876,46.463,49.9,0,0,0.818168874,0.784535187,0.784291077,0.785063752,0.701278629,0.570070922,0.424678379,0.311139205,0.3004954,0.3004954,0.442008938,0.515748031,0.39030808,0.336914812,0.508262617,0.518377409,0.519794229,0.512550426,0.504131164,0.38049579,0.383536015,0.235968195,0.408054986,0.351380683,0.171590498
南投縣,鹿谷鄉,南投縣鹿谷鄉,未定義,0.161,0.715,48,54.7,0,0,0.825510977,0.797295557,0.791720237,0.798027127,0.709460302,0.581761399,0.416524909,0.318740592,0.282592501,0.282592501,0.466913091,0.495762712,0.417850841,0.314386551,0.533986067,0.547336721,0.54824149,0.544839255,0.467370669,0.406289308,0.376294146,0.217416546,0.43742503,0.343062775,0.159536186
南投縣,集集鎮,南投縣集集鎮,未定義,0.1605,0.6932,46.3654,57.6,0,0,0.79561901,0.796741506,0.783503096,0.766482994,0.685135652,0.574668461,0.416666667,0.282633808,0.300153728,0.300153728,0.447974703,0.506700798,0.408062779,0.311894138,0.525974026,0.548082596,0.537758112,0.543632075,0.486851457,0.381197682,0.365743722,0.253058596,0.40634764,0.328728827,0.195033712
屏東縣,九如鄉,屏東縣九如鄉,未定義,0.1676,0.6586,42,55.2,0,0,0.782474681,0.735897436,0.750829463,0.761445288,0.687105127,0.609861683,0.581929402,0.308336914,0.315609286,0.315609286,0.246851917,0.727822722,0.22045666,0.529525446,0.276686075,0.288055353,0.280150449,0.279304475,0.641165117,0.215409499,0.574841935,0.209748566,0.228186916,0.540785047,0.162242991
屏東縣,三地門鄉,屏東縣三地門鄉,原住民族地區,0.0968,0.6484,38.5952,57.5,0,0,0.791106515,0.774193548,0.731487889,0.777952756,0.713153724,0.664118112,0.358712473,0.275801235,0.292632204,0.292632204,0.708121827,0.262055838,0.697875166,0.155378486,0.753481176,0.769628099,0.76178146,0.770941055,0.405006258,0.586910327,0.18040799,0.232681683,0.669680265,0.146416759,0.128996692
屏東縣,內埔鄉,屏東縣內埔鄉,客家文化重點發展區,0.1864,0.6563,44.5186,56.2,0,0,0.787800259,0.755607429,0.761605898,0.762206808,0.698105437,0.609780714,0.518945189,0.305777651,0.32226609,0.32226609,0.318952508,0.652996005,0.292704172,0.464331842,0.35566255,0.368680254,0.361183866,0.367428212,0.597734985,0.285497774,0.499921063,0.214581163,0.302748184,0.473813866,0.164283201
屏東縣,竹田鄉,屏東縣竹田鄉,客家文化重點發展區,0.1713,0.6755,47,57.6,0,0,0.77321022,0.738463505,0.745586181,0.771179251,0.675532555,0.613964294,0.541148609,0.309460317,0.394362684,0.394362684,0.296083965,0.681689892,0.268135986,0.496653877,0.338187221,0.352818682,0.343137255,0.346559667,0.630324598,0.273819909,0.54046719,0.185712901,0.289787864,0.505969413,0.141884558
屏東縣,牡丹鄉,屏東縣牡丹鄉,原住民族地區,0.1127,0.6708,41,59,0,0,0.828009828,0.806053119,0.771745836,0.745924677,0.684567552,0.583426652,0.363848397,0.305861869,0.333919156,0.333919156,0.729189386,0.234460196,0.692543021,0.135755258,0.794892259,0.819632881,0.791366906,0.821256039,0.407407407,0.597594102,0.176561894,0.225844005,0.660598706,0.138754045,0.134304207
屏東縣,車城鄉,屏東縣車城鄉,未定義,0.104,0.6773,47,53.2,0,0,0.788860575,0.744571218,0.732844037,0.748838752,0.641363023,0.572295248,0.554093098,0.335994446,0.356145251,0.356145251,0.338784067,0.637526205,0.312404953,0.472083424,0.401268499,0.405416843,0.402201524,0.406500633,0.607938719,0.304094876,0.505258447,0.190646677,0.31792976,0.477818854,0.138863216
屏東縣,里港鄉,屏東縣里港鄉,未定義,0.1794,0.6763,41,56.9,0,0,0.770296844,0.733428571,0.735783438,0.745959241,0.671963778,0.595985498,0.55321156,0.33382151,0.333517801,0.333517801,0.277168014,0.698407912,0.248036328,0.481283751,0.30251826,0.325946949,0.342355124,0.315852726,0.620830497,0.239649885,0.534628163,0.225721952,0.252715094,0.506730832,0.176497366
屏東縣,佳冬鄉,屏東縣佳冬鄉,客家文化重點發展區,0.1378,0.6795,46.1159,54.6,0,0,0.776143791,0.741458653,0.771291866,0.772364925,0.676958408,0.622860792,0.569868728,0.324186856,0.338800753,0.338800753,0.289958848,0.692016461,0.253196501,0.497476447,0.3108445,0.323680523,0.315166615,0.316175324,0.62176628,0.267847261,0.549898543,0.182254197,0.280379985,0.515519187,0.140425132
屏東縣,來義鄉,屏東縣來義鄉,原住民族地區,0.0902,0.6597,39.8889,54,0,0,0.827360548,0.800497203,0.791627321,0.804789752,0.740782123,0.681767023,0.265703332,0.226436782,0.237503612,0.237503612,0.745033113,0.220971302,0.730203224,0.102779724,0.82820395,0.849838784,0.83954023,0.853321033,0.39828234,0.598890122,0.150499445,0.250610433,0.68404059,0.111623616,0.13952952
屏東縣,東港鎮,屏東縣東港鎮,未定義,0.1727,0.6486,40,55.2,0,0,0.78626243,0.747727398,0.749416554,0.766160173,0.692011744,0.598971591,0.534375467,0.29752023,0.316718913,0.316718913,0.284525095,0.689213194,0.246114632,0.46351825,0.323974928,0.334226346,0.332549941,0.332354093,0.608277316,0.252390128,0.528829764,0.218780108,0.268605614,0.496500865,0.173188351
屏東縣,枋山鄉,屏東縣枋山鄉,未定義,0.0893,0.6871,45,51.8,0,0,0.777266452,0.753028891,0.732126277,0.774534687,0.686174724,0.615811966,0.543310289,0.303111111,0.311453744,0.311453744,0.322440087,0.661064426,0.300288739,0.503047802,0.341124447,0.354614412,0.347441567,0.349086326,0.615514334,0.309473684,0.518947368,0.171578947,0.321685879,0.500360231,0.122118156
屏東縣,枋寮鄉,屏東縣枋寮鄉,未定義,0.1369,0.678,45,54.8,0,0,0.779562786,0.748434774,0.74088409,0.783654298,0.697286603,0.613815353,0.512771217,0.287971558,0.320593841,0.320593841,0.33302189,0.642084891,0.293377754,0.433029644,0.365316901,0.371004279,0.364482455,0.367388022,0.601705543,0.298171589,0.502923977,0.198904434,0.312476413,0.4814703,0.145218507
屏東縣,林邊鄉,屏東縣林邊鄉,未定義,0.1524,0.6814,45,55.5,0,0,0.774087687,0.744270205,0.737251285,0.783382425,0.704562178,0.631159598,0.572655691,0.29827455,0.350990854,0.350990854,0.282458744,0.694490526,0.255510132,0.494223249,0.315127389,0.330677291,0.327533919,0.324992031,0.638823022,0.266770367,0.558526152,0.17470348,0.273957716,0.531317921,0.134953566
屏東縣,長治鄉,屏東縣長治鄉,客家文化重點發展區,0.2042,0.6566,44,59.8,0,0,0.77803793,0.748235107,0.744998038,0.753754854,0.687132785,0.610300111,0.496278281,0.331121333,0.343240579,0.343240579,0.336372585,0.634771797,0.302484734,0.43414403,0.385036496,0.392707001,0.387885422,0.389573633,0.578902789,0.299048036,0.475763213,0.225188752,0.317085371,0.443586038,0.174021787
屏東縣,南州鄉,屏東縣南州鄉,未定義,0.1557,0.6776,46.05,56.8,0,0,0.782677165,0.749143249,0.750970985,0.75736209,0.673699915,0.589270568,0.560625,0.349122807,0.356466182,0.356466182,0.296386579,0.677086321,0.268650154,0.481752895,0.331444759,0.341752577,0.335824742,0.340809487,0.600931966,0.262114185,0.549176395,0.188709419,0.276147235,0.518728717,0.14415437
屏東縣,屏東市,屏東縣屏東市,未定義,0.2684,0.6363,42,61.3,0,0,0.794386909,0.768134621,0.778468859,0.741127945,0.686455847,0.618291221,0.464878498,0.312534196,0.341911893,0.341911893,0.387366046,0.580702603,0.344439398,0.362339411,0.457415515,0.466326967,0.464654827,0.464330085,0.532315147,0.335316094,0.433389574,0.231294332,0.355380436,0.396578808,0.181847374
屏東縣,恆春鎮,屏東縣恆春鎮,未定義,0.1403,0.668,40.9979,52.5,0,0,0.812568406,0.770189202,0.75536402,0.752668416,0.669750639,0.566199171,0.486291362,0.320386628,0.3258996,0.3258996,0.406708853,0.569699576,0.358843537,0.403061224,0.459602111,0.461642538,0.461528041,0.45986192,0.549780211,0.34045954,0.423709624,0.235830836,0.361571934,0.400122382,0.173511014
屏東縣,春日鄉,屏東縣春日鄉,原住民族地區,0.0735,0.651,36.8636,55.5,0,0,0.781059063,0.760288066,0.733673469,0.759598346,0.673951565,0.644117647,0.37213254,0.325056433,0.334092635,0.334092635,0.743770919,0.226478245,0.72193574,0.103133677,0.755445545,0.76035503,0.751491054,0.769078295,0.491610738,0.610506567,0.124202627,0.265290807,0.703703704,0.102048857,0.139873916
屏東縣,崁頂鄉,屏東縣崁頂鄉,未定義,0.1641,0.6539,39.1694,54.4,0,0,0.785053257,0.751199573,0.748070175,0.745020576,0.677924217,0.610740494,0.546623794,0.324582339,0.342575268,0.342575268,0.278766044,0.693650079,0.24720783,0.471502591,0.320819113,0.333119932,0.329562433,0.328705681,0.618767507,0.248504821,0.548883193,0.202611986,0.261801512,0.521496717,0.153760377
屏東縣,泰武鄉,屏東縣泰武鄉,原住民族地區,0.0814,0.6635,37,58.4,0,0,0.786307054,0.755377478,0.743492863,0.792555114,0.715532921,0.639927405,0.325019794,0.244668476,0.267406274,0.267406274,0.728380024,0.242691839,0.727102804,0.142056075,0.784530387,0.805536332,0.793103448,0.808965517,0.380220515,0.572272303,0.161019583,0.266708113,0.660389403,0.141398021,0.142674753
屏東縣,琉球鄉,屏東縣琉球鄉,未定義,0.1247,0.6973,42,54.2,0,0,0.819940476,0.781736606,0.771541502,0.813879408,0.729950159,0.635767579,0.454072398,0.241199182,0.235094851,0.235094851,0.51136,0.4592,0.45960863,0.265261749,0.547743468,0.560570071,0.552656546,0.568515884,0.530268864,0.416454892,0.353398983,0.230146125,0.433730948,0.317263088,0.178429423
屏東縣,高樹鄉,屏東縣高樹鄉,客家文化重點發展區,0.1118,0.7027,48.9268,51.4,0,0,0.756028058,0.720622568,0.729461131,0.753604194,0.667439282,0.592668232,0.575643322,0.320234114,0.340180256,0.340180256,0.26323812,0.714759096,0.237745598,0.523149092,0.25658204,0.260122411,0.261451727,0.262996942,0.664416739,0.243480151,0.590263692,0.166256158,0.25417714,0.563211592,0.124427029
屏東縣,新埤鄉,屏東縣新埤鄉,客家文化重點發展區,0.1089,0.692,47.3831,53.3,0,0,0.773033708,0.744186047,0.734170854,0.788370998,0.683460076,0.606541835,0.537597432,0.289118922,0.316314126,0.316314126,0.345192308,0.627083333,0.318616145,0.45107084,0.386100386,0.39490823,0.39312185,0.392296296,0.625441696,0.30376203,0.51023622,0.18600175,0.31944941,0.475151949,0.137289954
